x-axis,D8-D15
second,
-0.00888,8
-0.0088796,8
-0.0088792,8
-0.0088788,0
-0.0088784,8
-0.008878,8
-0.0088776,8
-0.0088772,8
-0.0088768,0
-0.0088764,8
-0.008876,8
-0.0088756,8
-0.0088752,8
-0.0088748,0
-0.0088744,8
-0.008874,8
-0.0088736,8
-0.0088732,8
-0.0088728,0
-0.0088724,8
-0.008872,8
-0.0088716,8
-0.0088712,8
-0.0088708,0
-0.0088704,8
-0.00887,8
-0.0088696,8
-0.0088692,8
-0.0088688,0
-0.0088684,8
-0.008868,8
-0.0088676,8
-0.0088672,8
-0.0088668,0
-0.0088664,8
-0.008866,8
-0.0088656,8
-0.0088652,8
-0.0088648,0
-0.0088644,8
-0.008864,8
-0.0088636,8
-0.0088632,8
-0.0088628,0
-0.0088624,8
-0.008862,8
-0.0088616,8
-0.0088612,8
-0.0088608,0
-0.0088604,8
-0.00886,8
-0.0088596,8
-0.0088592,8
-0.0088588,0
-0.0088584,8
-0.008858,8
-0.0088576,8
-0.0088572,8
-0.0088568,0
-0.0088564,8
-0.008856,8
-0.0088556,8
-0.0088552,8
-0.0088548,0
-0.0088544,8
-0.008854,8
-0.0088536,8
-0.0088532,8
-0.0088528,0
-0.0088524,8
-0.008852,8
-0.0088516,8
-0.0088512,8
-0.0088508,0
-0.0088504,8
-0.00885,8
-0.0088496,8
-0.0088492,8
-0.0088488,0
-0.0088484,8
-0.008848,8
-0.0088476,8
-0.0088472,8
-0.0088468,0
-0.0088464,8
-0.008846,8
-0.0088456,8
-0.0088452,8
-0.0088448,0
-0.0088444,8
-0.008844,8
-0.0088436,8
-0.0088432,8
-0.0088428,0
-0.0088424,8
-0.008842,8
-0.0088416,8
-0.0088412,8
-0.0088408,0
-0.0088404,8
-0.00884,8
-0.0088396,8
-0.0088392,8
-0.0088388,0
-0.0088384,8
-0.008838,8
-0.0088376,8
-0.0088372,8
-0.0088368,0
-0.0088364,8
-0.008836,8
-0.0088356,8
-0.0088352,8
-0.0088348,0
-0.0088344,8
-0.008834,8
-0.0088336,8
-0.0088332,8
-0.0088328,0
-0.0088324,8
-0.008832,8
-0.0088316,8
-0.0088312,8
-0.0088308,0
-0.0088304,8
-0.00883,8
-0.0088296,8
-0.0088292,8
-0.0088288,0
-0.0088284,8
-0.008828,8
-0.0088276,8
-0.0088272,8
-0.0088268,0
-0.0088264,8
-0.008826,8
-0.0088256,8
-0.0088252,8
-0.0088248,0
-0.0088244,8
-0.008824,8
-0.0088236,8
-0.0088232,8
-0.0088228,0
-0.0088224,8
-0.008822,8
-0.0088216,8
-0.0088212,8
-0.0088208,0
-0.0088204,8
-0.00882,8
-0.0088196,8
-0.0088192,8
-0.0088188,0
-0.0088184,8
-0.008818,8
-0.0088176,8
-0.0088172,8
-0.0088168,0
-0.0088164,8
-0.008816,8
-0.0088156,8
-0.0088152,8
-0.0088148,0
-0.0088144,8
-0.008814,8
-0.0088136,8
-0.0088132,8
-0.0088128,0
-0.0088124,9
-0.008812,9
-0.0088116,9
-0.0088112,9
-0.0088108,0
-0.0088104,9
-0.00881,9
-0.0088096,9
-0.0088092,9
-0.0088088,0
-0.0088084,9
-0.008808,9
-0.0088076,9
-0.0088072,9
-0.0088068,0
-0.0088064,9
-0.008806,9
-0.0088056,9
-0.0088052,9
-0.0088048,0
-0.0088044,9
-0.008804,9
-0.0088036,9
-0.0088032,9
-0.0088028,0
-0.0088024,9
-0.008802,9
-0.0088016,9
-0.0088012,9
-0.0088008,0
-0.0088004,9
-0.0088,9
-0.0087996,9
-0.0087992,9
-0.0087988,0
-0.0087984,9
-0.008798,9
-0.0087976,9
-0.0087972,9
-0.0087968,0
-0.0087964,9
-0.008796,9
-0.0087956,9
-0.0087952,9
-0.0087948,0
-0.0087944,9
-0.008794,9
-0.0087936,9
-0.0087932,9
-0.0087928,0
-0.0087924,9
-0.008792,9
-0.0087916,9
-0.0087912,9
-0.0087908,0
-0.0087904,9
-0.00879,9
-0.0087896,9
-0.0087892,9
-0.0087888,0
-0.0087884,9
-0.008788,9
-0.0087876,9
-0.0087872,9
-0.0087868,0
-0.0087864,9
-0.008786,9
-0.0087856,9
-0.0087852,9
-0.0087848,0
-0.0087844,9
-0.008784,9
-0.0087836,9
-0.0087832,9
-0.0087828,0
-0.0087824,9
-0.008782,9
-0.0087816,9
-0.0087812,9
-0.0087808,0
-0.0087804,9
-0.00878,9
-0.0087796,9
-0.0087792,9
-0.0087788,0
-0.0087784,9
-0.008778,9
-0.0087776,9
-0.0087772,9
-0.0087768,0
-0.0087764,9
-0.008776,9
-0.0087756,9
-0.0087752,9
-0.0087748,0
-0.0087744,9
-0.008774,9
-0.0087736,9
-0.0087732,9
-0.0087728,0
-0.0087724,9
-0.008772,9
-0.0087716,9
-0.0087712,9
-0.0087708,0
-0.0087704,9
-0.00877,9
-0.0087696,9
-0.0087692,9
-0.0087688,0
-0.0087684,9
-0.008768,9
-0.0087676,9
-0.0087672,9
-0.0087668,0
-0.0087664,9
-0.008766,9
-0.0087656,9
-0.0087652,9
-0.0087648,0
-0.0087644,9
-0.008764,9
-0.0087636,9
-0.0087632,9
-0.0087628,0
-0.0087624,9
-0.008762,9
-0.0087616,9
-0.0087612,9
-0.0087608,0
-0.0087604,9
-0.00876,9
-0.0087596,9
-0.0087592,9
-0.0087588,0
-0.0087584,9
-0.008758,9
-0.0087576,9
-0.0087572,9
-0.0087568,0
-0.0087564,9
-0.008756,9
-0.0087556,9
-0.0087552,9
-0.0087548,0
-0.0087544,9
-0.008754,9
-0.0087536,9
-0.0087532,9
-0.0087528,0
-0.0087524,9
-0.008752,9
-0.0087516,9
-0.0087512,9
-0.0087508,0
-0.0087504,9
-0.00875,9
-0.0087496,9
-0.0087492,9
-0.0087488,0
-0.0087484,9
-0.008748,9
-0.0087476,9
-0.0087472,9
-0.0087468,0
-0.0087464,9
-0.008746,9
-0.0087456,9
-0.0087452,9
-0.0087448,0
-0.0087444,9
-0.008744,9
-0.0087436,9
-0.0087432,9
-0.0087428,0
-0.0087424,9
-0.008742,9
-0.0087416,9
-0.0087412,9
-0.0087408,0
-0.0087404,9
-0.00874,9
-0.0087396,9
-0.0087392,9
-0.0087388,0
-0.0087384,9
-0.008738,9
-0.0087376,9
-0.0087372,9
-0.0087368,0
-0.0087364,9
-0.008736,9
-0.0087356,9
-0.0087352,9
-0.0087348,0
-0.0087344,9
-0.008734,9
-0.0087336,9
-0.0087332,9
-0.0087328,0
-0.0087324,9
-0.008732,9
-0.0087316,9
-0.0087312,9
-0.0087308,0
-0.0087304,9
-0.00873,9
-0.0087296,9
-0.0087292,9
-0.0087288,0
-0.0087284,9
-0.008728,9
-0.0087276,9
-0.0087272,9
